valid_time,latitude,longitude,number,expver,t2m,sp,crr,lsrr,ptype,u100,v100,cbh
2017-11-26,25.74,80.18,0,0001,287.59863,100296.5,0.0,0.0,0.0,0.56048137,-2.4800596,
2017-11-27,25.74,80.18,0,0001,287.16895,100059.5,0.0,0.0,0.0,3.7000437,-1.2900333,
2017-11-28,25.74,80.18,0,0001,286.69946,99906.625,0.0,0.0,0.0,3.307847,0.09116578,
2017-11-29,25.74,80.18,0,0001,286.65015,100073.19,0.0,0.0,0.0,-2.3142738,3.10633,
2017-11-30,25.74,80.18,0,0001,285.6577,100116.81,0.0,0.0,0.0,-0.58241457,3.2688036,
2017-12-01,25.74,80.18,0,0001,286.39136,100119.75,0.0,0.0,0.0,-0.9087933,2.5186205,
2017-12-02,25.74,80.18,0,0001,287.02563,100208.625,0.0,0.0,0.0,-2.1708832,0.85719913,12644.105
2017-12-03,25.74,80.18,0,0001,287.9463,100246.31,0.0,0.0,0.0,-0.9417698,-0.0864504,10232.465
2017-12-04,25.74,80.18,0,0001,285.92676,100103.625,0.0,0.0,0.0,0.059774403,0.5919908,8800.867
2017-12-05,25.74,80.18,0,0001,288.79907,100076.69,0.0,0.0,0.0,-1.5294161,-1.6069365,8449.3125
2017-12-06,25.74,80.18,0,0001,290.8457,99911.81,0.0,0.0,0.0,2.416275,-2.5284634,3441.215
2017-12-07,25.74,80.18,0,0001,290.44995,99953.125,0.0,0.0,0.0,1.0658236,-4.133251,2140.9854
2017-12-08,25.74,80.18,0,0001,289.70386,100129.125,0.0,0.0,0.0,3.3021374,-3.8523598,2158.8264
2017-12-09,25.74,80.18,0,0001,287.2527,100052.94,0.0,0.0,0.0,1.9944248,-2.801876,2077.3765
2017-12-10,25.74,80.18,0,0001,286.68335,100042.125,0.0,0.0,0.0,-1.4588766,-2.254592,1412.3174
2017-12-11,25.74,80.18,0,0001,285.91064,99990.81,0.0,0.0,0.0,0.9713765,1.1041489,
2017-12-12,25.74,80.18,0,0001,290.08545,99988.06,0.0,0.0,0.0,-2.4069958,-1.840641,2517.1956
2017-12-13,25.74,80.18,0,0001,290.1975,100154.0,0.0,0.0,0.0,-0.37784505,-1.0733128,1561.9836
2017-12-14,25.74,80.18,0,0001,288.82202,100255.06,0.0,0.0,0.0,-0.0898999,-4.1903276,1678.6218
2017-12-15,25.74,80.18,0,0001,288.16675,100356.375,7.4949756e-05,0.0,1.0,1.7995386,-2.5902176,2337.5974
2017-12-16,25.74,80.18,0,0001,286.82983,100500.5,0.0,0.0,0.0,4.1105185,-4.6122494,3288.1616
2017-12-17,25.74,80.18,0,0001,284.7859,100690.375,0.0,0.0,0.0,4.6850195,-3.7576447,
2017-12-18,25.74,80.18,0,0001,284.3462,100530.625,0.0,0.0,0.0,4.7590446,-3.4772606,10049.258
2017-12-19,25.74,80.18,0,0001,285.0481,100435.44,0.0,0.0,0.0,3.2049627,-0.27851737,7224.3594
2017-12-20,25.74,80.18,0,0001,285.9817,100547.06,0.0,0.0,0.0,-0.5287011,-1.3355217,7358.9844
2017-12-21,25.74,80.18,0,0001,284.92944,100587.69,0.0,0.0,0.0,-0.23621833,-1.5630445,7932.875
2017-12-22,25.74,80.18,0,0001,285.8501,100392.06,0.0,0.0,0.0,4.342124,-2.3415604,7929.664
2017-12-23,25.74,80.18,0,0001,286.20435,100108.69,0.0,0.0,0.0,5.6309586,-2.8438635,6886.8203
2017-12-24,25.74,80.18,0,0001,286.11108,100080.0,0.0,0.0,0.0,0.60120016,-1.9494781,
2017-12-25,25.74,80.18,0,0001,284.2788,100163.0,0.0,0.0,0.0,-0.31896806,-0.59220845,
2017-12-26,25.74,80.18,0,0001,283.42505,100308.5,0.0,0.0,0.0,2.6830387,-2.5006914,
2017-12-27,25.74,80.18,0,0001,283.47217,100232.69,0.0,0.0,0.0,1.7631035,-0.41662407,
2017-12-28,25.74,80.18,0,0001,284.67847,100200.375,0.0,0.0,0.0,-0.72235215,-1.753231,
2017-12-29,25.74,80.18,0,0001,285.29712,100212.0,0.0,0.0,0.0,-1.6326628,-0.5760758,
2017-12-30,25.74,80.18,0,0001,284.5808,100263.06,0.0,0.0,0.0,-1.947444,1.0921812,9711.301
2017-12-31,25.74,80.18,0,0001,285.34473,100227.75,0.0,0.0,0.0,-1.6133757,-1.3236914,
2018-01-01,25.74,80.18,0,0001,285.22754,99929.31,0.0,0.0,0.0,-0.4855733,-1.328557,
2018-01-02,25.74,80.18,0,0001,285.18774,99955.81,0.0,0.0,0.0,-0.79681456,-0.46158546,1793.7751
2018-01-03,25.74,80.18,0,0001,281.46924,100062.0,0.0,0.0,0.0,1.2068539,-0.82216454,
2018-01-04,25.74,80.18,0,0001,280.90088,100138.875,0.0,0.0,0.0,0.9000929,0.07096881,
2018-01-05,25.74,80.18,0,0001,280.06982,100031.125,0.0,0.0,0.0,-3.6433878,0.8576459,30.465225
2018-01-06,25.74,80.18,0,0001,279.39648,99943.0,0.0,0.0,0.0,-0.2548861,1.2618132,
2018-01-07,25.74,80.18,0,0001,281.0786,99959.625,0.0,0.0,0.0,0.77247506,0.80757785,
2018-01-08,25.74,80.18,0,0001,280.80615,100111.875,0.0,0.0,0.0,2.875286,-1.8558998,
2018-01-09,25.74,80.18,0,0001,282.09595,100416.25,0.0,0.0,0.0,0.4985571,-2.5032892,
2018-01-10,25.74,80.18,0,0001,281.3015,100453.375,0.0,0.0,0.0,4.047518,0.37378955,
2018-01-11,25.74,80.18,0,0001,282.63965,100265.5,0.0,0.0,0.0,5.1497726,-1.6141863,
2018-01-12,25.74,80.18,0,0001,282.47363,100115.875,0.0,0.0,0.0,3.9389648,-2.4120636,
2018-01-13,25.74,80.18,0,0001,282.80933,100177.31,0.0,0.0,0.0,1.1489534,-0.34491605,
2018-01-14,25.74,80.18,0,0001,282.75732,100049.5,0.0,0.0,0.0,1.1803198,-0.27032626,
2018-01-15,25.74,80.18,0,0001,282.13477,100145.375,0.0,0.0,0.0,1.9650383,-2.3734179,
2018-01-16,25.74,80.18,0,0001,282.54028,99949.375,0.0,0.0,0.0,5.04055,-1.6017189,
2018-01-17,25.74,80.18,0,0001,280.72925,99946.0,0.0,0.0,0.0,-3.486681,1.0411959,
2018-01-18,25.74,80.18,0,0001,283.69067,100074.375,0.0,0.0,0.0,-1.3981409,-0.09364653,
2018-01-19,25.74,80.18,0,0001,284.49292,100035.875,0.0,0.0,0.0,2.812192,0.7042537,
2018-01-20,25.74,80.18,0,0001,284.74072,100063.875,0.0,0.0,0.0,1.2855692,-1.656558,
2018-01-21,25.74,80.18,0,0001,285.19995,99997.44,0.0,0.0,0.0,-0.06532872,-2.06149,
2018-01-22,25.74,80.18,0,0001,282.21875,99917.31,0.0,0.0,0.0,-1.984087,0.31751835,
2018-01-23,25.74,80.18,0,0001,284.38086,99777.19,0.0,0.0,0.0,-5.826582,2.2216644,
2018-01-24,25.74,80.18,0,0001,286.1587,99670.19,0.0,0.0,0.0,-2.9459295,0.6291592,
2018-01-25,25.74,80.18,0,0001,284.7212,99777.94,0.0,0.0,0.0,4.2156343,-2.5395527,
2018-01-26,25.74,80.18,0,0001,282.3711,99944.125,0.0,0.0,0.0,1.9878731,-1.4621296,
2018-01-27,25.74,80.18,0,0001,283.531,99882.375,0.0,0.0,0.0,1.2925148,0.48221564,
2018-01-28,25.74,80.18,0,0001,282.65967,99896.94,0.0,0.0,0.0,1.4028807,1.0319424,
2018-01-29,25.74,80.18,0,0001,283.4707,100052.69,0.0,0.0,0.0,1.8348217,-0.50153476,
2018-01-30,25.74,80.18,0,0001,284.87866,100091.25,0.0,0.0,0.0,5.658683,-0.54820776,
2018-01-31,25.74,80.18,0,0001,287.6289,99844.31,0.0,0.0,0.0,7.280157,-3.943697,
2018-02-01,25.74,80.18,0,0001,286.8667,100025.5,0.0,0.0,0.0,4.1981544,-2.5298386,
2018-02-02,25.74,80.18,0,0001,287.88428,99729.31,0.0,0.0,0.0,5.114414,0.48077494,
2018-02-03,25.74,80.18,0,0001,288.7771,99831.875,0.0,0.0,0.0,-4.5059195,-1.2485666,
2018-02-04,25.74,80.18,0,0001,288.4729,99954.375,0.0,0.0,0.0,1.7748566,-4.4739275,
2018-02-05,25.74,80.18,0,0001,287.46655,100244.94,0.0,0.0,0.0,-0.10908276,-3.3862677,13133.488
2018-02-06,25.74,80.18,0,0001,287.31787,100277.75,0.0,0.0,0.0,1.6800642,-4.276519,9418.527
2018-02-07,25.74,80.18,0,0001,289.00122,99930.44,0.0,0.0,0.0,4.2386713,-4.9455366,4973.035
2018-02-08,25.74,80.18,0,0001,285.9839,99915.19,0.0,0.0,0.0,0.1053071,-4.8096056,3140.9739
2018-02-09,25.74,80.18,0,0001,286.31543,99818.75,0.0,0.0,0.0,1.0175076,-4.497697,
2018-02-10,25.74,80.18,0,0001,285.67896,100097.94,0.0,0.0,0.0,0.2117784,-3.871872,
2018-02-11,25.74,80.18,0,0001,287.36353,100212.75,0.0,0.0,0.0,-4.3671494,-1.1307802,3354.8901
2018-02-12,25.74,80.18,0,0001,289.4043,100207.0,0.0,0.0,0.0,-5.4519796,6.3304214,3180.232
2018-02-13,25.74,80.18,0,0001,288.69336,100548.375,0.0,0.0,1.0,-0.23078483,1.2562714,897.4009
2018-02-14,25.74,80.18,0,0001,288.28662,100664.06,0.0,0.0,0.0,5.3439264,-3.4088078,812.80396
2018-02-15,25.74,80.18,0,0001,287.2627,100491.94,0.0,0.0,0.0,5.9188547,-3.2766924,
2018-02-16,25.74,80.18,0,0001,287.85376,100452.31,0.0,0.0,0.0,2.6934252,-1.3076048,
2018-02-17,25.74,80.18,0,0001,288.70068,99983.56,0.0,0.0,0.0,4.5207806,-0.09580749,
2018-02-18,25.74,80.18,0,0001,290.63794,99662.94,0.0,0.0,0.0,0.40320826,-0.27502066,
2018-02-19,25.74,80.18,0,0001,288.90137,99841.31,0.0,0.0,0.0,-2.7908726,-1.6614046,9564.902
2018-02-20,25.74,80.18,0,0001,289.38403,99945.0,0.0,0.0,0.0,-1.0408506,-1.0647364,
2018-02-21,25.74,80.18,0,0001,288.6919,99738.19,0.0,0.0,0.0,-0.7551045,1.5466862,
2018-02-22,25.74,80.18,0,0001,290.8772,99532.0,0.0,0.0,0.0,2.13702,2.8969479,
2018-02-23,25.74,80.18,0,0001,293.69946,99519.81,0.0,0.0,0.0,0.6782073,1.034626,4411.672
2018-02-24,25.74,80.18,0,0001,294.36597,99645.44,0.0,0.0,0.0,-4.337328,2.9573908,
2018-02-25,25.74,80.18,0,0001,293.85034,99844.69,0.0,0.0,0.0,-2.6528807,1.2489328,6893.1953
2018-02-26,25.74,80.18,0,0001,292.68774,99907.25,0.0,0.0,0.0,4.3715076,-3.970992,
2018-02-27,25.74,80.18,0,0001,290.9226,99849.19,0.0,0.0,0.0,1.5343161,-0.2778347,
2018-02-28,25.74,80.18,0,0001,292.95435,99857.44,0.0,0.0,0.0,0.89670426,-1.1597481,
2018-03-01,25.74,80.18,0,0001,294.26465,99636.31,0.0,0.0,0.0,0.48895878,2.571392,
2018-03-02,25.74,80.18,0,0001,294.73413,99553.375,0.0,0.0,0.0,0.8206659,0.24576205,6800.8047
2018-03-03,25.74,80.18,0,0001,293.5205,99393.56,0.0,0.0,0.0,3.9557514,-2.3083372,
2018-03-04,25.74,80.18,0,0001,294.2539,99224.375,0.0,0.0,0.0,3.8021297,4.939002,
2018-03-05,25.74,80.18,0,0001,292.33472,99634.69,0.0,0.0,0.0,0.024098549,-3.6865835,
2018-03-06,25.74,80.18,0,0001,291.75952,99861.94,0.0,0.0,0.0,2.7773066,-4.2274,
2018-03-07,25.74,80.18,0,0001,291.02856,99809.75,0.0,0.0,0.0,3.197053,-3.021778,
2018-03-08,25.74,80.18,0,0001,293.10474,99863.31,0.0,0.0,0.0,-2.2929869,0.39419055,5663.9688
2018-03-09,25.74,80.18,0,0001,293.83716,99916.06,0.0,0.0,0.0,-1.6146202,-1.345357,
2018-03-10,25.74,80.18,0,0001,293.0266,99795.875,0.0,0.0,0.0,1.6919813,0.7444949,
2018-03-11,25.74,80.18,0,0001,293.29053,99668.06,0.0,0.0,0.0,1.2717628,-2.076045,
2018-03-12,25.74,80.18,0,0001,295.29248,99756.375,0.0,0.0,0.0,0.965433,-0.21896571,3518.6995
2018-03-13,25.74,80.18,0,0001,294.15796,99639.19,0.0,0.0,0.0,2.5769148,1.1869402,
2018-03-14,25.74,80.18,0,0001,294.84863,99464.56,0.0,0.0,0.0,-0.845101,5.0647783,
2018-03-15,25.74,80.18,0,0001,297.00708,99338.5,0.0,0.0,0.0,-1.0031471,0.11332047,4003.88
2018-03-16,25.74,80.18,0,0001,295.73682,99425.25,0.0,0.0,0.0,2.510603,1.3542976,
2018-03-17,25.74,80.18,0,0001,294.82935,99527.625,0.0,0.0,0.0,2.8941746,-0.42287606,
2018-03-18,25.74,80.18,0,0001,293.9839,99736.31,0.0,0.0,0.0,1.6079693,-4.5965176,
2018-03-19,25.74,80.18,0,0001,293.56665,99899.56,0.0,0.0,0.0,-3.6607533,0.3727957,
2018-03-20,25.74,80.18,0,0001,296.43018,99688.375,0.0,0.0,0.0,2.59791,-0.69152474,5032.883
2018-03-21,25.74,80.18,0,0001,297.94165,99345.875,0.0,0.0,0.0,-2.6141624,5.475129,2999.9866
2018-03-22,25.74,80.18,0,0001,295.50635,99333.25,0.0,0.0,0.0,-0.91933984,-0.96570265,
2018-03-23,25.74,80.18,0,0001,298.50293,99383.44,0.0,0.0,0.0,0.4325425,-2.9110918,3309.405
2018-03-24,25.74,80.18,0,0001,296.4619,99749.5,0.0,0.0,0.0,0.41566825,-3.6596966,
2018-03-25,25.74,80.18,0,0001,295.82373,99894.625,0.0,0.0,0.0,3.4000692,-3.4250097,
2018-03-26,25.74,80.18,0,0001,296.17847,99841.56,0.0,0.0,0.0,5.0324697,-1.6142912,
2018-03-27,25.74,80.18,0,0001,295.6631,99522.31,0.0,0.0,0.0,2.675067,0.56091774,9014.07
2018-03-28,25.74,80.18,0,0001,295.97632,99363.81,0.0,0.0,0.0,-2.4824886,4.058137,
2018-03-29,25.74,80.18,0,0001,298.11963,99383.0,0.0,0.0,0.0,3.60853,-1.0261402,
2018-03-30,25.74,80.18,0,0001,297.84473,99175.375,0.0,0.0,0.0,0.96076286,5.0024223,4761.1914
2018-03-31,25.74,80.18,0,0001,297.07764,99236.0,0.0,0.0,0.0,-6.16026,3.1921825,
2018-04-01,25.74,80.18,0,0001,298.87842,99374.44,0.0,0.0,0.0,-6.872411,-3.0639992,
2018-04-02,25.74,80.18,0,0001,299.32666,99520.25,0.0,0.0,0.0,-4.4092426,2.0229921,
2018-04-03,25.74,80.18,0,0001,299.83667,99420.44,0.0,0.0,0.0,-3.6522398,1.9200363,
2018-04-04,25.74,80.18,0,0001,300.167,99235.06,0.0,0.0,0.0,-4.09937,3.566041,
2018-04-05,25.74,80.18,0,0001,300.00977,99006.375,0.0,0.0,0.0,-5.205882,3.856575,
2018-04-06,25.74,80.18,0,0001,301.05518,99071.875,0.0,0.0,0.0,-7.356551,0.62534577,7612.574
2018-04-07,25.74,80.18,0,0001,300.15674,99470.25,0.0,0.0,0.0,-8.236176,-2.5826359,8471.195
2018-04-08,25.74,80.18,0,0001,298.7119,99507.625,0.0,0.0,0.0,-5.817461,0.73016083,
2018-04-09,25.74,80.18,0,0001,301.14722,99565.31,0.0,0.0,0.0,-5.1281548,1.6315212,
2018-04-10,25.74,80.18,0,0001,298.43042,99514.25,0.0,0.0,0.0,-3.0475683,-1.1805153,
2018-04-11,25.74,80.18,0,0001,299.75854,99443.5,0.0,0.0,0.0,-0.26052922,1.5114813,
2018-04-12,25.74,80.18,0,0001,297.6172,99370.5,0.0,0.0,0.0,-3.9156904,3.6469154,6977.2383
2018-04-13,25.74,80.18,0,0001,299.06738,99396.31,0.0,0.0,0.0,-1.1164207,1.1884604,
2018-04-14,25.74,80.18,0,0001,298.79907,99366.56,0.0,0.0,0.0,-0.56266606,-2.3991604,7050.0664
2018-04-15,25.74,80.18,0,0001,299.25732,99293.94,0.0,0.0,0.0,-0.15812522,2.2326908,
2018-04-16,25.74,80.18,0,0001,301.07227,99372.75,0.0,0.0,0.0,3.2317524,5.2695026,7536.199
2018-04-17,25.74,80.18,0,0001,303.5349,99319.31,0.0,0.0,0.0,-4.293401,1.9030218,6250.6914
2018-04-18,25.74,80.18,0,0001,301.45825,99315.44,0.0,0.0,0.0,0.92580235,-3.1116219,
2018-04-19,25.74,80.18,0,0001,301.02515,99110.69,0.0,0.0,0.0,5.373371,-0.9853785,
2018-04-20,25.74,80.18,0,0001,302.53052,98818.375,0.0,0.0,0.0,-1.5341301,4.2839518,4466.16
2018-04-21,25.74,80.18,0,0001,302.9773,99228.5,0.0,0.0,0.0,3.5010996,-6.7827387,
2018-04-22,25.74,80.18,0,0001,300.5813,99351.625,0.0,0.0,0.0,1.7072182,-4.843564,
2018-04-23,25.74,80.18,0,0001,298.63818,99411.56,0.0,0.0,0.0,2.1736221,-5.1907682,
2018-04-24,25.74,80.18,0,0001,297.13354,99301.125,0.0,0.0,0.0,3.6668396,2.890605,
2018-04-25,25.74,80.18,0,0001,298.73828,99145.19,0.0,0.0,0.0,2.9085522,4.218811,
2018-04-26,25.74,80.18,0,0001,300.40796,98892.0,0.0,0.0,0.0,2.3745918,5.824746,
2018-04-27,25.74,80.18,0,0001,302.44946,99032.125,0.0,0.0,0.0,-8.476484,-0.5015241,
2018-04-28,25.74,80.18,0,0001,303.90576,99236.81,0.0,0.0,0.0,-5.920639,0.9977588,8975.645
2018-04-29,25.74,80.18,0,0001,303.8379,98967.875,0.0,0.0,0.0,-7.463215,2.4111738,4834.4023
2018-04-30,25.74,80.18,0,0001,301.74756,98711.31,0.0,0.0,0.0,-7.189741,1.5936546,
2018-05-01,25.74,80.18,0,0001,301.18652,99034.25,0.0,0.0,0.0,-8.1309185,0.20002401,8955.488
2018-05-02,25.74,80.18,0,0001,302.62573,99083.75,0.0,0.0,0.0,-6.599454,0.7044715,
2018-05-03,25.74,80.18,0,0001,300.81348,99173.56,0.0,0.0,0.0,-4.5848627,3.16461,
2018-05-04,25.74,80.18,0,0001,301.10352,99309.0,0.0,0.0,0.0,-6.4899025,0.4468825,3990.7734
2018-05-05,25.74,80.18,0,0001,302.95312,99132.56,0.0,0.0,0.0,-5.131053,-0.7302768,4274.949
2018-05-06,25.74,80.18,0,0001,305.07642,99061.875,0.0,0.0,0.0,-3.628889,3.1094837,
2018-05-07,25.74,80.18,0,0001,305.07202,98991.625,0.0,0.0,0.0,-0.46423388,0.2056781,
2018-05-08,25.74,80.18,0,0001,302.7307,98837.5,0.0,0.0,0.0,2.5592318,2.9209623,
2018-05-09,25.74,80.18,0,0001,301.9231,99159.375,0.0,0.0,0.0,-0.4671256,-1.7400227,3977.781
2018-05-10,25.74,80.18,0,0001,303.74536,99366.69,0.0,0.0,0.0,-1.408659,-0.9460084,4482.1133
2018-05-11,25.74,80.18,0,0001,303.98438,99166.69,0.0,0.0,0.0,-0.6404607,3.4634085,
2018-05-12,25.74,80.18,0,0001,304.95825,98971.0,0.0,0.0,0.0,-5.240795,2.852663,
2018-05-13,25.74,80.18,0,0001,305.52637,98961.06,0.0,0.0,0.0,-6.903942,1.9921074,
2018-05-14,25.74,80.18,0,0001,301.27954,99137.875,0.0,0.0,0.0,-5.5444317,2.8031025,
2018-05-15,25.74,80.18,0,0001,302.79077,99094.19,0.0,0.0,0.0,-4.3951063,-0.020794239,
2018-05-16,25.74,80.18,0,0001,305.42432,98803.0,0.0,0.0,0.0,-3.9864988,2.5145493,
2018-05-17,25.74,80.18,0,0001,304.99146,98867.5,0.0,0.0,0.0,-6.348485,1.3966541,
2018-05-18,25.74,80.18,0,0001,305.07104,98808.0,0.0,0.0,0.0,-6.7893534,1.5422745,
2018-05-19,25.74,80.18,0,0001,306.29736,98784.75,0.0,0.0,0.0,-3.409337,1.6423092,4009.0447
2018-05-20,25.74,80.18,0,0001,305.48706,98868.75,0.0,0.0,0.0,-4.8817167,-0.78405565,4309.4375
2018-05-21,25.74,80.18,0,0001,305.61084,98891.625,0.0,0.0,0.0,-3.451787,0.27035743,
2018-05-22,25.74,80.18,0,0001,305.98413,98812.375,0.0,0.0,0.0,-2.8557596,-3.7849398,
2018-05-23,25.74,80.18,0,0001,305.6631,98787.625,0.0,0.0,0.0,-5.957903,2.0555735,
2018-05-24,25.74,80.18,0,0001,307.74,98568.375,0.0,0.0,0.0,-7.147523,0.027229507,
2018-05-25,25.74,80.18,0,0001,306.44604,98681.125,0.0,0.0,0.0,-3.098032,-2.2778416,
2018-05-26,25.74,80.18,0,0001,305.33325,98631.81,0.0,0.0,0.0,0.66978145,1.6952419,
2018-05-27,25.74,80.18,0,0001,306.81836,98588.19,0.0,0.0,0.0,-2.5343943,5.9655504,4423.129
2018-05-28,25.74,80.18,0,0001,306.97754,98415.69,0.0,0.0,0.0,-2.933895,0.574019,4878.3594
2018-05-29,25.74,80.18,0,0001,306.53955,98363.06,0.0,0.0,0.0,-6.079916,0.93461907,
2018-05-30,25.74,80.18,0,0001,305.10815,98481.56,0.0,0.0,0.0,-6.060688,1.6846828,4827.375
2018-05-31,25.74,80.18,0,0001,305.7224,98686.19,1.4749794e-06,0.0,0.0,-4.3017693,-2.710246,4094.3972
2018-06-01,25.74,80.18,0,0001,306.0393,98831.125,0.0,0.0,0.0,-4.3532324,2.0096312,4437.746
2018-06-02,25.74,80.18,0,0001,303.51807,98968.19,0.0,0.0,0.0,-5.7365265,-0.6153159,
2018-06-03,25.74,80.18,0,0001,305.4248,98738.75,0.0,0.0,0.0,-4.5160522,-0.37209135,4866.0
2018-06-04,25.74,80.18,0,0001,306.406,98529.0,0.0,0.0,0.0,-5.6854753,-1.3988905,
2018-06-05,25.74,80.18,0,0001,307.0332,98682.19,0.0,0.0,0.0,-6.6383133,-0.8392562,4100.9883
2018-06-06,25.74,80.18,0,0001,307.74585,98842.875,0.0,0.0,0.0,-7.510208,1.1743145,4149.828
2018-06-07,25.74,80.18,0,0001,307.07715,98531.375,0.0,0.0,0.0,-5.171382,-1.8370428,3191.9534
2018-06-08,25.74,80.18,0,0001,306.57056,98214.19,0.0,0.0,0.0,-4.5493717,-0.3766116,3142.5679
2018-06-09,25.74,80.18,0,0001,304.2422,98200.25,0.0002832131,2.0028056e-06,1.0,-4.428911,1.4653435,1425.5171
2018-06-10,25.74,80.18,0,0001,303.27466,98175.5,0.0,0.0,0.0,2.956214,-1.8632689,3156.1543
2018-06-11,25.74,80.18,0,0001,304.64185,98071.5,0.00014671983,1.5451806e-05,1.0,5.541461,-0.29876655,1290.3215
2018-06-12,25.74,80.18,0,0001,307.37183,97858.81,0.0,0.0,0.0,7.0813847,2.0708838,4176.332
2018-06-13,25.74,80.18,0,0001,308.42456,97811.19,0.0,0.0,0.0,8.965042,-0.96740454,3262.4927
2018-06-14,25.74,80.18,0,0001,307.99146,98027.375,0.0,0.0,0.0,10.292813,-0.27565408,
2018-06-15,25.74,80.18,0,0001,308.10962,98259.81,0.0,0.0,0.0,10.489076,0.27839345,6019.793
2018-06-16,25.74,80.18,0,0001,308.68848,98355.31,0.0,0.0,0.0,10.397996,1.014514,2606.8604
2018-06-17,25.74,80.18,0,0001,309.0442,98462.56,0.0,0.0,0.0,8.128128,1.8239574,2398.6914
2018-06-18,25.74,80.18,0,0001,307.2312,98374.31,0.0,0.0,0.0,3.4950838,3.5194426,3290.6387
2018-06-19,25.74,80.18,0,0001,306.07837,98545.25,0.0,0.0,0.0,3.2069387,0.61224467,2507.074
2018-06-20,25.74,80.18,0,0001,307.18457,98640.5,0.0,0.0,0.0,3.5400448,1.394125,2546.27
2018-06-21,25.74,80.18,0,0001,308.1399,98609.875,0.0,0.0,0.0,-0.5481613,3.2585459,3202.4023
2018-06-22,25.74,80.18,0,0001,309.40942,98586.44,0.0,0.0,0.0,7.1242685,5.4928303,2970.1438
2018-06-23,25.74,80.18,0,0001,306.71387,98555.5,0.0,0.0,0.0,4.312792,3.7753916,3943.9175
2018-06-24,25.74,80.18,0,0001,308.04932,98441.44,0.0,0.0,0.0,6.2031336,3.7181072,2390.8206
2018-06-25,25.74,80.18,0,0001,307.29932,98269.5,0.0,0.0,0.0,5.9477396,2.607812,3211.949
2018-06-26,25.74,80.18,0,0001,304.2688,98206.56,9.7693075e-05,0.0,1.0,2.8808918,1.1093683,2521.24
2018-06-27,25.74,80.18,0,0001,303.68262,98427.94,3.6720467e-06,1.0130099e-05,1.0,-3.5259466,0.78139746,1149.2417
2018-06-28,25.74,80.18,0,0001,301.5869,98469.375,1.0965559e-06,6.01248e-07,1.0,-7.1385136,-1.1514626,277.01025
2018-06-29,25.74,80.18,0,0001,302.0271,98637.81,0.0,2.431168e-07,1.0,-4.0850706,1.9651423,707.0222
2018-06-30,25.74,80.18,0,0001,303.21826,98784.875,3.6183876e-05,4.667937e-06,1.0,3.554844,2.631876,997.07275
2018-07-01,25.74,80.18,0,0001,303.00806,98604.375,4.3152286e-06,4.660584e-05,1.0,6.1221695,1.7552834,1421.6016
2018-07-02,25.74,80.18,0,0001,304.98975,98389.69,0.0,0.0,0.0,7.602295,2.5498667,1833.9109
2018-07-03,25.74,80.18,0,0001,303.80127,98375.375,0.0,2.3933808e-06,1.0,4.145047,2.4244318,1705.2917
2018-07-04,25.74,80.18,0,0001,303.2063,98323.375,0.0,1.5766125e-07,1.0,7.187668,2.0474777,1962.6926
2018-07-05,25.74,80.18,0,0001,302.9485,98506.25,0.0,2.145647e-07,1.0,5.7817945,2.8897238,1405.5422
2018-07-06,25.74,80.18,0,0001,304.1167,98510.69,2.6315087e-05,0.0,1.0,4.0740623,0.2839691,1299.5242
2018-07-07,25.74,80.18,0,0001,305.64795,98413.69,0.0,0.0,0.0,4.055521,0.8456537,1542.1223
2018-07-08,25.74,80.18,0,0001,305.78345,98263.75,0.0,0.0,0.0,2.575735,0.7720243,2363.6946
2018-07-09,25.74,80.18,0,0001,305.63818,98217.44,0.0,0.0,0.0,-4.1476173,1.7711048,1561.0449
2018-07-10,25.74,80.18,0,0001,305.6963,98349.0,0.0,0.0,0.0,-5.08864,0.5063644,1036.5205
2018-07-11,25.74,80.18,0,0001,304.73462,98323.75,0.00020877573,5.7778132e-05,1.0,-1.7135401,0.9357606,4113.8477
2018-07-12,25.74,80.18,0,0001,301.72363,98232.5,2.8142802e-07,0.0002840883,1.0,0.73789907,-0.0009629398,111.67149
2018-07-13,25.74,80.18,0,0001,301.6128,98310.06,1.2950304e-05,2.7842389e-06,1.0,-1.9608135,-0.06666583,293.10352
2018-07-14,25.74,80.18,0,0001,301.10938,98294.94,7.707587e-06,4.8525122e-05,1.0,-3.0510435,0.48551053,90.431
2018-07-15,25.74,80.18,0,0001,301.70044,98274.375,0.0,7.2851963e-06,1.0,-3.6693192,-0.041030418,553.6089
2018-07-16,25.74,80.18,0,0001,304.41235,98292.81,0.0001666778,4.5225257e-05,1.0,-5.391507,0.16536885,1160.1172
2018-07-17,25.74,80.18,0,0001,304.92798,98268.44,1.1014458e-07,6.676288e-08,1.0,-6.0810547,-1.4703321,1500.3042
2018-07-18,25.74,80.18,0,0001,303.61816,98287.125,6.1577346e-05,1.945983e-06,1.0,-3.60357,-2.6808786,499.36523
2018-07-19,25.74,80.18,0,0001,301.51538,98403.0,2.7555303e-05,4.099353e-05,1.0,-0.14705276,-2.700616,559.92725
2018-07-20,25.74,80.18,0,0001,301.57983,98307.75,0.0,0.0,1.0,-1.3204308,-0.047166597,619.3213
2018-07-21,25.74,80.18,0,0001,302.0952,98334.375,0.0,0.0,1.0,-0.72871906,2.4978886,795.38257
